question_title,question_order,name,model_tag,tags,type,mean,median,std,sem,ci_95
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p305_099_mic2_0_noisy.wav,synthetic,p305_099_mic2_0_noisy.wav;female;synthetic,A,3.8,4.0,0.748,0.374,1.039
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,karol_1.wav,not_synthetic,karol_1.wav;male;not_synthetic,A,4.2,4.0,0.748,0.374,1.039
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5.wav,not_synthetic,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5.wav;female;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p305_126_mic2_0_noisy-enhanced-100p.wav,synthetic,p305_126_mic2_0_noisy.wav;female;synthetic,A,3.0,3.0,1.095,0.548,1.521
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,Jacek_Samsung_M31_v2.wav,not_synthetic,Jacek_Samsung_M31_v2.wav;male;not_synthetic,A,4.6,5.0,0.49,0.245,0.68
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_m9_script2_clean_25_waitingroom1_Uber_ch5.wav,not_synthetic,DDS_m9_script2_clean_25_waitingroom1_Uber_ch5.wav;male;not_synthetic,A,4.0,4.0,0.894,0.447,1.242
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p318_300_mic1_0_noisy.wav,synthetic,p318_300_mic1_0_noisy.wav;female;synthetic,A,3.2,3.0,1.166,0.583,1.619
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_m8_script5_clean_12_office1_Marantz_ch2-enhanced-100p.wav,not_synthetic,DDS_m8_script5_clean_12_office1_Marantz_ch2.wav;male;not_synthetic,A,4.2,4.0,0.748,0.374,1.039
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p233_197_mic2_0_noisy-enhanced-100p.wav,synthetic,p233_197_mic2_0_noisy.wav;female;synthetic,A,1.8,1.0,1.6,0.8,2.221
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_m4_script4_clean_20_livingroom1_Uber_ch6-enhanced-100p.wav,not_synthetic,DDS_m4_script4_clean_20_livingroom1_Uber_ch6.wav;male;not_synthetic,A,3.6,4.0,0.8,0.4,1.111
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,test-recording-2.wav,not_synthetic,test-recording-2.wav;male;not_synthetic,A,2.8,3.0,1.166,0.583,1.619
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_m10_script5_clean_26_livingroom1_iPad_ch1-enhanced-100p.wav,not_synthetic,DDS_m10_script5_clean_26_livingroom1_iPad_ch1.wav;male;not_synthetic,A,3.2,3.0,0.98,0.49,1.36
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p238_421_mic1_0_noisy-enhanced-100p.wav,synthetic,p238_421_mic1_0_noisy.wav;female;synthetic,A,1.2,1.0,0.4,0.2,0.555
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p294_015_mic1_0_noisy.wav,synthetic,p294_015_mic1_0_noisy.wav;female;synthetic,A,3.8,4.0,0.748,0.374,1.039
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_m7_script4_clean_13_confroom1_Marantz_ch3-enhanced-100p.wav,not_synthetic,DDS_m7_script4_clean_13_confroom1_Marantz_ch3.wav;male;not_synthetic,A,5.0,5.0,0.0,0.0,0.0
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5-enhanced-100p.wav,not_synthetic,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5.wav;female;not_synthetic,A,5.0,5.0,0.0,0.0,0.0
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,DDS_f1_script1_clean_01_confroom1_iPad_ch1-enhanced-100p.wav,not_synthetic,DDS_f1_script1_clean_01_confroom1_iPad_ch1.wav;female;not_synthetic,A,2.2,2.0,0.748,0.374,1.039
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,Jacek_Samsung_M31_v3-enhanced-100p.wav,not_synthetic,Jacek_Samsung_M31_v3.wav;male;not_synthetic,A,4.6,5.0,0.49,0.245,0.68
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p268_221_mic1_0_noisy-enhanced-100p.wav,synthetic,p268_221_mic1_0_noisy.wav;female;synthetic,A,3.8,4.0,0.4,0.2,0.555
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,youtube2.wav,not_synthetic,youtube2.wav;male;not_synthetic,A,4.4,5.0,0.8,0.4,1.111
Attending **ONLY to the SPEECH SIGNAL**, select the category which best describes the sample you just heard.,1,p305_099_mic2_0_noisy-enhanced-100p.wav,synthetic,p305_099_mic2_0_noisy.wav;female;synthetic,A,5.0,5.0,0.0,0.0,0.0
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p305_099_mic2_0_noisy-enhanced-100p.wav,synthetic,p305_099_mic2_0_noisy.wav;female;synthetic,A,5.0,5.0,0.0,0.0,0.0
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Monika-enhanced-100p.wav,not_synthetic,Monika.wav;female;not_synthetic,A,4.0,4.0,0.894,0.447,1.242
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Samsung_M31_v3-enhanced-100p.wav,not_synthetic,Jacek_Samsung_M31_v3.wav;male;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m8_script5_clean_12_office1_Marantz_ch2-enhanced-100p.wav,not_synthetic,DDS_m8_script5_clean_12_office1_Marantz_ch2.wav;male;not_synthetic,A,4.2,4.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p268_221_mic1_0_noisy-enhanced-100p.wav,synthetic,p268_221_mic1_0_noisy.wav;female;synthetic,A,3.2,3.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p316_193_mic2_0_noisy-enhanced-100p.wav,synthetic,p316_193_mic2_0_noisy.wav;male;synthetic,A,4.0,4.0,0.894,0.447,1.242
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Monika.wav,not_synthetic,Monika.wav;female;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p268_221_mic1_0_noisy.wav,synthetic,p268_221_mic1_0_noisy.wav;female;synthetic,A,1.8,2.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m4_script4_clean_20_livingroom1_Uber_ch6.wav,not_synthetic,DDS_m4_script4_clean_20_livingroom1_Uber_ch6.wav;male;not_synthetic,A,3.6,4.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,youtube2-enhanced-100p.wav,not_synthetic,youtube2.wav;male;not_synthetic,A,4.4,4.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p294_015_mic1_0_noisy-enhanced-100p.wav,synthetic,p294_015_mic1_0_noisy.wav;female;synthetic,A,4.2,4.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m9_script2_clean_25_waitingroom1_Uber_ch5-enhanced-100p.wav,not_synthetic,DDS_m9_script2_clean_25_waitingroom1_Uber_ch5.wav;male;not_synthetic,A,4.6,5.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m5_script1_clean_16_waitingroom1_iPad_ch4.wav,not_synthetic,DDS_m5_script1_clean_16_waitingroom1_iPad_ch4.wav;male;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Audacity_v3.wav,not_synthetic,Jacek_Audacity_v3.wav;male;not_synthetic,A,1.6,1.0,0.8,0.4,1.111
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f1_script1_clean_01_confroom1_iPad_ch1.wav,not_synthetic,DDS_f1_script1_clean_01_confroom1_iPad_ch1.wav;female;not_synthetic,A,3.0,3.0,0.0,0.0,0.0
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m10_script5_clean_26_livingroom1_iPad_ch1.wav,not_synthetic,DDS_m10_script5_clean_26_livingroom1_iPad_ch1.wav;male;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m7_script4_clean_13_confroom1_Marantz_ch3.wav,not_synthetic,DDS_m7_script4_clean_13_confroom1_Marantz_ch3.wav;male;not_synthetic,A,4.8,5.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p294_015_mic1_0_noisy.wav,synthetic,p294_015_mic1_0_noisy.wav;female;synthetic,A,2.8,3.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m7_script4_clean_13_confroom1_Marantz_ch3-enhanced-100p.wav,not_synthetic,DDS_m7_script4_clean_13_confroom1_Marantz_ch3.wav;male;not_synthetic,A,5.0,5.0,0.0,0.0,0.0
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5-enhanced-100p.wav,not_synthetic,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5.wav;female;not_synthetic,A,5.0,5.0,0.0,0.0,0.0
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m5_script1_clean_16_waitingroom1_iPad_ch4-enhanced-100p.wav,not_synthetic,DDS_m5_script1_clean_16_waitingroom1_iPad_ch4.wav;male;not_synthetic,A,4.8,5.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f2_script2_clean_08_office1_iPad_ch1.wav,not_synthetic,DDS_f2_script2_clean_08_office1_iPad_ch1.wav;female;not_synthetic,A,3.2,3.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,test-recording-2-enhanced-100p.wav,not_synthetic,test-recording-2.wav;male;not_synthetic,A,4.8,5.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p316_193_mic2_0_noisy.wav,synthetic,p316_193_mic2_0_noisy.wav;male;synthetic,A,2.4,2.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,f2_script3_produced_5_noisy.wav,synthetic,f2_script3_produced_5_noisy.wav;female;synthetic,A,2.8,3.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Audacity_v2.wav,not_synthetic,Jacek_Audacity_v2.wav;male;not_synthetic,A,2.0,2.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Samsung_M31_v3.wav,not_synthetic,Jacek_Samsung_M31_v3.wav;male;not_synthetic,A,2.8,3.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,youtube1-enhanced-100p.wav,not_synthetic,youtube1.wav;male;not_synthetic,A,2.6,3.0,1.02,0.51,1.416
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f10_script2_clean_35_office1_Uber_ch3-enhanced-100p.wav,not_synthetic,DDS_f10_script2_clean_35_office1_Uber_ch3.wav;female;not_synthetic,A,4.8,5.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f2_script2_clean_08_office1_iPad_ch1-enhanced-100p.wav,not_synthetic,DDS_f2_script2_clean_08_office1_iPad_ch1.wav;female;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Samsung_M31_v2-enhanced-100p.wav,not_synthetic,Jacek_Samsung_M31_v2.wav;male;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,youtube1.wav,not_synthetic,youtube1.wav;male;not_synthetic,A,2.8,3.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f3_script4_clean_35_confroom1_Uber_ch5.wav,not_synthetic,DDS_f3_script4_clean_35_confroom1_Uber_ch5.wav;female;not_synthetic,A,4.0,4.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f3_script4_clean_35_confroom1_Uber_ch5-enhanced-100p.wav,not_synthetic,DDS_f3_script4_clean_35_confroom1_Uber_ch5.wav;female;not_synthetic,A,4.8,5.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m8_script5_clean_12_office1_Marantz_ch2.wav,not_synthetic,DDS_m8_script5_clean_12_office1_Marantz_ch2.wav;male;not_synthetic,A,3.2,3.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p261_024_mic1_0_noisy-enhanced-100p.wav,synthetic,p261_024_mic1_0_noisy.wav;female;synthetic,A,2.4,2.0,1.02,0.51,1.416
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p261_024_mic1_0_noisy.wav,synthetic,p261_024_mic1_0_noisy.wav;female;synthetic,A,2.0,2.0,0.894,0.447,1.242
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f10_script2_clean_35_office1_Uber_ch3.wav,not_synthetic,DDS_f10_script2_clean_35_office1_Uber_ch3.wav;female;not_synthetic,A,4.0,4.0,0.0,0.0,0.0
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Aija.wav,not_synthetic,Aija.wav;female;not_synthetic,A,2.4,2.0,1.02,0.51,1.416
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p305_126_mic2_0_noisy.wav,synthetic,p305_126_mic2_0_noisy.wav;female;synthetic,A,1.4,1.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f7_script5_clean_37_waitingroom1_Marantz_ch6-enhanced-100p.wav,not_synthetic,DDS_f7_script5_clean_37_waitingroom1_Marantz_ch6.wav;female;not_synthetic,A,4.6,5.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Audacity_v3-enhanced-100p.wav,not_synthetic,Jacek_Audacity_v3.wav;male;not_synthetic,A,1.6,2.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p238_421_mic1_0_noisy.wav,synthetic,p238_421_mic1_0_noisy.wav;female;synthetic,A,1.4,1.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Aija-enhanced-100p.wav,not_synthetic,Aija.wav;female;not_synthetic,A,3.4,3.0,1.02,0.51,1.416
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p233_197_mic2_0_noisy.wav,synthetic,p233_197_mic2_0_noisy.wav;female;synthetic,A,1.2,1.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p318_300_mic1_0_noisy-enhanced-100p.wav,synthetic,p318_300_mic1_0_noisy.wav;female;synthetic,A,4.8,5.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f7_script5_clean_37_waitingroom1_Marantz_ch6.wav,not_synthetic,DDS_f7_script5_clean_37_waitingroom1_Marantz_ch6.wav;female;not_synthetic,A,4.2,4.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,f2_script3_produced_5_noisy-enhanced-100p.wav,synthetic,f2_script3_produced_5_noisy.wav;female;synthetic,A,4.0,4.0,0.894,0.447,1.242
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p305_099_mic2_0_noisy.wav,synthetic,p305_099_mic2_0_noisy.wav;female;synthetic,A,2.6,2.0,1.356,0.678,1.883
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,karol_1.wav,not_synthetic,karol_1.wav;male;not_synthetic,A,3.2,3.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5.wav,not_synthetic,DDS_f9_script3_clean_32_livingroom1_Marantz_ch5.wav;female;not_synthetic,A,3.8,4.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p305_126_mic2_0_noisy-enhanced-100p.wav,synthetic,p305_126_mic2_0_noisy.wav;female;synthetic,A,3.0,3.0,0.632,0.316,0.878
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Samsung_M31_v2.wav,not_synthetic,Jacek_Samsung_M31_v2.wav;male;not_synthetic,A,2.6,3.0,1.02,0.51,1.416
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m9_script2_clean_25_waitingroom1_Uber_ch5.wav,not_synthetic,DDS_m9_script2_clean_25_waitingroom1_Uber_ch5.wav;male;not_synthetic,A,3.8,4.0,0.748,0.374,1.039
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p318_300_mic1_0_noisy.wav,synthetic,p318_300_mic1_0_noisy.wav;female;synthetic,A,2.6,2.0,0.8,0.4,1.111
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,karol_1-enhanced-100p.wav,not_synthetic,karol_1.wav;male;not_synthetic,A,4.0,4.0,0.894,0.447,1.242
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_f1_script1_clean_01_confroom1_iPad_ch1-enhanced-100p.wav,not_synthetic,DDS_f1_script1_clean_01_confroom1_iPad_ch1.wav;female;not_synthetic,A,2.6,3.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p233_197_mic2_0_noisy-enhanced-100p.wav,synthetic,p233_197_mic2_0_noisy.wav;female;synthetic,A,1.4,1.0,0.49,0.245,0.68
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,youtube2.wav,not_synthetic,youtube2.wav;male;not_synthetic,A,4.0,4.0,0.894,0.447,1.242
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m4_script4_clean_20_livingroom1_Uber_ch6-enhanced-100p.wav,not_synthetic,DDS_m4_script4_clean_20_livingroom1_Uber_ch6.wav;male;not_synthetic,A,3.4,4.0,0.8,0.4,1.111
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,test-recording-2.wav,not_synthetic,test-recording-2.wav;male;not_synthetic,A,2.6,2.0,1.2,0.6,1.666
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,DDS_m10_script5_clean_26_livingroom1_iPad_ch1-enhanced-100p.wav,not_synthetic,DDS_m10_script5_clean_26_livingroom1_iPad_ch1.wav;male;not_synthetic,A,3.2,3.0,0.98,0.49,1.36
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,p238_421_mic1_0_noisy-enhanced-100p.wav,synthetic,p238_421_mic1_0_noisy.wav;female;synthetic,A,1.2,1.0,0.4,0.2,0.555
Select the category which best describes the sample you just heard for purposes of everyday speech communication.,2,Jacek_Audacity_v2-enhanced-100p.wav,not_synthetic,Jacek_Audacity_v2.wav;male;not_synthetic,A,3.8,3.0,0.98,0.49,1.36
